score_lr,score_diff_of_means
0.022688,0.383864
0.048125,0.414860
0.027489,0.389589
0.201288,0.446879
0.150185,0.443229
0.025002,0.385407
0.021002,0.379792
0.067511,0.413144
0.029859,0.394608
0.015069,0.372224
0.010150,0.365187
0.020607,0.380354
0.029597,0.387485
0.035602,0.392822
0.017732,0.376671
0.023127,0.383174
0.038254,0.397423
0.026859,0.388951
0.034373,0.391431
0.100276,0.431278
0.024022,0.384426
0.019014,0.380832
0.020567,0.383902
0.029040,0.392855
0.011900,0.377372
0.105209,0.427041
0.013783,0.369725
0.018840,0.384010
0.038031,0.395347
0.042422,0.404414
0.015095,0.368299
0.021555,0.385533
0.049506,0.402691
0.024152,0.384361
0.020895,0.381131
0.024657,0.380801
0.019661,0.384202
0.023119,0.383406
0.008317,0.359042
0.016963,0.378841
0.034943,0.392668
0.044379,0.400820
0.010676,0.369409
0.021918,0.395375
0.021102,0.383034
0.013681,0.369115
0.029807,0.396387
0.029668,0.388684
0.058758,0.404528
0.216814,0.465991
0.024839,0.387090
0.013724,0.374779
0.013900,0.369571
0.095198,0.421411
0.010339,0.362042
0.011492,0.364753
0.013054,0.367392
0.034452,0.384167
0.005110,0.351990
0.019952,0.381764
0.006786,0.354305
0.022056,0.385273
0.013296,0.363908
0.008364,0.360319
0.034895,0.391333
0.005598,0.356606
0.013120,0.371851
0.006222,0.356794
0.010735,0.365378
0.005844,0.360664
0.051353,0.406415
0.020543,0.384679
0.020407,0.385316
0.032479,0.392309
0.032348,0.395658
0.027614,0.391130
0.112948,0.432600
0.019981,0.376503
0.024353,0.387584
0.023746,0.385679
0.009817,0.357314
0.021578,0.382550
0.024900,0.386409
0.011250,0.361327
0.042508,0.400625
0.003716,0.348463
0.009096,0.369230
0.026719,0.382968
0.021100,0.383378
0.013884,0.383462
0.015042,0.373702
0.006328,0.356675
0.007336,0.348324
0.054019,0.406133
0.061416,0.410552
0.073120,0.410060
0.003153,0.332771
0.015209,0.380039
0.040559,0.396800
0.028895,0.386623
0.003097,0.347610
0.032777,0.410917
0.016057,0.382354
0.049577,0.403967
0.048143,0.402047
0.034478,0.392413
0.043931,0.398180
0.031669,0.385600
0.014032,0.374186
0.025748,0.388406
0.020939,0.382498
0.005873,0.349280
0.021311,0.372298
0.029697,0.389641
0.020958,0.376996
0.105061,0.428519
0.010853,0.359103
0.023258,0.383498
0.019714,0.378589
0.030212,0.389965
0.023688,0.385172
0.018863,0.377659
0.048075,0.404631
0.030597,0.390763
0.025584,0.388121
0.044593,0.419889
0.008434,0.371467
0.034745,0.389089
0.016762,0.373727
0.026843,0.397616
0.024080,0.385628
0.020958,0.383187
0.256160,0.461902
0.038081,0.399357
0.008895,0.360745
0.018565,0.379418
0.065865,0.407489
0.054106,0.407186
0.023083,0.383485
0.010795,0.369131
0.050348,0.402924
0.007931,0.354867
0.026172,0.392911
0.011584,0.373367
0.011178,0.379476
0.017016,0.386164
0.069978,0.418365
0.004864,0.346529
0.037405,0.397728
0.477331,0.484211
0.017559,0.374661
0.028633,0.390207
0.013684,0.370383
0.016651,0.369201
0.025045,0.383598
0.025871,0.388495
0.019992,0.379313
0.015462,0.377187
0.032053,0.393534
0.046349,0.402106
0.019703,0.382636
0.015562,0.378956
0.027476,0.391669
0.033413,0.392891
0.023432,0.381619
0.020818,0.382237
0.061098,0.407140
0.018681,0.379077
0.032835,0.390333
0.051115,0.401682
0.022513,0.378162
0.045286,0.399624
0.026111,0.387743
0.020644,0.379969
0.047073,0.399963
0.021353,0.381731
0.006714,0.356984
0.016158,0.364039
0.052598,0.404049
0.023144,0.384193
0.009451,0.356647
0.028151,0.388263
0.045493,0.401870
0.070004,0.413369
0.019639,0.378800
0.010183,0.349671
0.010164,0.362628
0.033691,0.395483
0.013368,0.369264
0.019915,0.378023
0.117482,0.425683
0.039462,0.396117
0.021016,0.383434
0.032379,0.392355
0.005746,0.344980
0.024816,0.384102
0.016487,0.375774
0.025758,0.385536
0.056411,0.406188
0.077030,0.412739
0.022687,0.385070
0.023199,0.385558
0.021055,0.382321
0.027179,0.389713
0.013506,0.374164
0.020100,0.381224
0.031793,0.393657
0.031152,0.387091
0.042369,0.400070
0.014362,0.373319
0.004966,0.330347
0.032403,0.395931
0.018271,0.377418
0.029822,0.394778
0.027045,0.398915
0.008843,0.361904
0.063398,0.410952
0.005397,0.350326
0.019212,0.381586
0.015355,0.374301
0.012669,0.370571
0.025648,0.393073
0.053886,0.405360
0.035092,0.397809
0.032462,0.387040
0.026500,0.389143
0.014192,0.373892
0.030524,0.392413
0.026415,0.386207
0.018870,0.377732
0.015682,0.373371
0.030805,0.390611
0.071142,0.418569
0.034333,0.396487
0.009054,0.368809
0.035998,0.387357
0.079223,0.420062
0.014974,0.366158
0.031848,0.392055
0.025057,0.390581
0.007695,0.355175
0.027006,0.402953
0.037745,0.403515
0.071449,0.419465
0.011705,0.374966
0.012910,0.362169
0.013891,0.375738
0.006917,0.352554
0.024648,0.384771
0.049352,0.413070
0.022789,0.384403
0.048005,0.403608
0.018203,0.377477
0.028624,0.387745
0.081708,0.411883
0.018897,0.377685
0.014155,0.372625
0.006673,0.358802
0.011558,0.375200
0.026612,0.386191
0.009481,0.358988
0.038015,0.404250
0.006298,0.352795
0.007284,0.356578
0.032333,0.403141
0.008786,0.365720
0.026338,0.393172
0.004783,0.347421
0.013879,0.376217
0.012792,0.370905
0.015708,0.368128
0.035217,0.394981
0.021823,0.382866
0.012217,0.364708
0.030376,0.386011
0.010906,0.350505
0.014492,0.367053
0.029793,0.388413
0.029225,0.397020
0.033951,0.396042
0.064778,0.411431
0.014961,0.384052
0.012109,0.361952
0.010019,0.360508
0.023835,0.383886
0.025858,0.385509
0.031095,0.392131
0.027415,0.389058
0.025187,0.383655
0.010216,0.358216
0.021673,0.381047
0.019324,0.379621
0.020868,0.377769
0.016557,0.367717
0.024580,0.383660
0.015618,0.372400
0.041641,0.397793
0.010504,0.362995
0.011668,0.368644
0.007048,0.355031
0.006188,0.350039
0.019600,0.378503
0.022155,0.385570
0.096102,0.421802
0.012507,0.367425
0.044114,0.401350
0.015637,0.371325
0.023545,0.382668
0.015609,0.368523
0.019609,0.375267
0.029530,0.390568
0.037642,0.397568
0.013852,0.364074
0.009580,0.356800
0.014192,0.372312
0.041383,0.401857
0.025362,0.389716
0.010673,0.361488
0.002484,0.338295
0.013920,0.376714
0.012323,0.370342
0.044519,0.397493
0.028902,0.393107
0.017749,0.378292
0.022785,0.382016
0.016721,0.373638
0.009150,0.363813
0.031153,0.389969
0.011403,0.367046
0.058944,0.407143
0.039641,0.398020
0.027537,0.387139
0.014428,0.374401
0.016068,0.372441
0.055727,0.407435
0.018945,0.373726
0.031649,0.390744
0.035677,0.401419
0.035243,0.394302
0.006808,0.355804
0.025823,0.384537
0.032327,0.395013
0.011564,0.357195
0.032736,0.392217
0.019549,0.376471
0.053193,0.404534
0.018504,0.376137
0.031276,0.393954
0.003537,0.350285
0.017800,0.377098
0.024044,0.384083
0.018784,0.379572
0.017836,0.373293
0.014709,0.378852
0.213986,0.454752
0.027273,0.381787
0.018261,0.373643
0.040892,0.401018
0.009344,0.361772
0.119412,0.438090
0.006726,0.361439
0.006862,0.361194
0.037179,0.392696
0.037840,0.406725
0.019958,0.372008
0.020958,0.380047
0.054613,0.405699
0.022072,0.384058
0.023057,0.386565
0.023851,0.382856
0.030069,0.392444
0.046805,0.402087
0.027296,0.395569
0.015348,0.373481
0.012351,0.371179
0.019056,0.371773
0.011638,0.361907
0.028147,0.390467
0.040337,0.401394
0.012810,0.369083
0.012386,0.365076
0.017102,0.380194
0.027513,0.389388
0.007918,0.355234
0.018590,0.378097
0.008442,0.352443
0.023262,0.389274
0.014977,0.368976
0.016543,0.375948
0.004805,0.348073
0.034222,0.391556
0.023889,0.381576
0.030995,0.394531
0.061417,0.408532
0.031724,0.390538
0.029328,0.393915
0.026430,0.391067
0.009895,0.367309
0.029521,0.393898
0.026639,0.387243
0.005791,0.356659
0.026308,0.386741
0.033569,0.395389
0.016879,0.374899
0.014401,0.375243
0.020520,0.381368
0.036966,0.397108
0.024429,0.386868
0.054672,0.405350
0.026426,0.389484
0.017991,0.372171
0.015638,0.374017
0.043966,0.404602
0.018409,0.379835
0.008614,0.360701
0.008863,0.359188
0.018698,0.380998
0.011012,0.359874
0.003555,0.344272
0.023422,0.387817
0.092534,0.422248
0.012991,0.370928
0.021286,0.378288
0.082440,0.427425
0.025765,0.385540
0.004862,0.351375
0.048726,0.412753
0.025981,0.386779
0.014533,0.372939
0.031264,0.397087
0.028633,0.392485
0.081530,0.420151
0.014681,0.364157
0.014546,0.372825
0.004726,0.343020
0.011689,0.362016
0.024543,0.379015
0.021783,0.379247
0.003437,0.336714
0.008264,0.345950
0.107650,0.431892
0.011449,0.370901
0.028396,0.394657
0.019314,0.377332
0.023507,0.382670
0.012539,0.364039
0.306111,0.464363
0.026076,0.387571
0.011243,0.373410
0.021107,0.387490
0.020660,0.379222
0.035056,0.396317
0.030741,0.390504
0.016387,0.378055
0.063878,0.417715
0.045575,0.400715
0.083596,0.412267
0.126486,0.432983
0.018068,0.379451
0.071034,0.411891
0.008645,0.368096
0.010907,0.356675
0.012465,0.373846
0.028155,0.386121
0.076733,0.418282
0.018602,0.376946
0.021175,0.377113
0.018400,0.376659
0.071796,0.411371
0.024285,0.384306
0.017801,0.378459
0.023229,0.375739
0.019501,0.379666
0.020221,0.380222
0.029718,0.391114
0.012201,0.368097
0.013347,0.370710
0.030995,0.392741
0.014147,0.373235
0.006349,0.355717
0.022150,0.378967
0.021780,0.388740
0.022494,0.380755
0.016549,0.376082
0.028313,0.390089
0.047804,0.401021
0.013924,0.377230
0.013387,0.362755
0.012905,0.375336
0.015536,0.376288
0.013497,0.370947
0.016636,0.372519
0.023204,0.380356
0.016716,0.380151
0.020756,0.379341
0.040558,0.398127
0.005663,0.343068
0.011326,0.365965
0.013278,0.369335
0.028662,0.389480
0.027066,0.394941
0.032082,0.393699
0.048128,0.400124
0.052163,0.405620
0.019585,0.380713
0.008604,0.370607
0.005120,0.347881
0.014964,0.378079
0.014835,0.371413
0.016479,0.374395
0.020363,0.371788
0.069026,0.413569
0.017759,0.380736
0.013085,0.365644
0.007366,0.358674
0.014806,0.366681
0.013702,0.370219
0.042886,0.399120
0.023545,0.383563
0.019421,0.380235
0.018209,0.378137
0.021049,0.385897
0.042726,0.413466
0.006602,0.359283
0.034435,0.397016
0.020916,0.376932
0.012909,0.366327
0.023006,0.391794
0.032925,0.391751
0.034161,0.397134
0.028411,0.389377
0.131937,0.440908
0.010708,0.359217
0.023798,0.382660
0.015319,0.377543
0.031527,0.390087
0.012141,0.371563
0.033636,0.395268
0.030003,0.386508
0.013255,0.371008
0.013670,0.372611
0.018565,0.377015
0.049485,0.403284
0.011973,0.370493
0.035049,0.394651
0.075831,0.412855
0.011444,0.368655
0.038446,0.396703
0.035723,0.394809
0.025228,0.365443
0.092877,0.417891
0.021050,0.381957
0.013611,0.374291
0.031368,0.395269
0.007442,0.355046
0.005409,0.346859
0.062327,0.418157
0.012862,0.363699
0.013554,0.371744
0.005366,0.357472
0.036764,0.389436
0.025526,0.389387
0.069366,0.411430
0.007241,0.356869
0.023694,0.386046
0.020412,0.396132
0.029727,0.392268
0.007781,0.362573
0.022448,0.381059
0.024727,0.381531
0.016807,0.378208
0.021433,0.380377
0.031251,0.394823
0.033141,0.391421
0.029017,0.389318
0.060512,0.412190
0.021099,0.381761
0.018520,0.380451
0.027093,0.382114
0.049125,0.405649
0.020348,0.383408
0.020431,0.382196
0.018519,0.391384
0.031948,0.392602
0.016200,0.374430
0.047288,0.405227
0.011882,0.363521
0.043328,0.400454
0.015558,0.370770
0.061911,0.411088
0.047178,0.401849
0.020963,0.378937
0.015651,0.376746
0.017647,0.378242
0.016479,0.371985
0.020185,0.378115
0.029405,0.385107
0.015925,0.376470
0.015454,0.366123
0.017149,0.376014
0.040625,0.399016
0.011597,0.368245
0.005062,0.354665
0.036300,0.392779
0.008809,0.353830
0.012424,0.355637
0.032494,0.392195
0.009660,0.367362
0.078137,0.417789
0.024960,0.384727
0.037655,0.390503
0.023225,0.382798
0.015581,0.375883
0.019085,0.378186
0.048256,0.402431
0.070107,0.411144
0.003844,0.344439
0.035329,0.394376
0.041201,0.400966
0.013157,0.368162
0.021746,0.384323
0.052760,0.403994
0.053988,0.404934
0.022253,0.383006
0.022058,0.378557
0.017739,0.377526
0.024961,0.381170
0.036570,0.391366
0.013340,0.372167
0.034996,0.395795
0.017906,0.377206
0.048941,0.402769
0.021127,0.381386
0.011148,0.364130
0.027984,0.383493
0.033533,0.393436
0.045702,0.400337
0.028938,0.390681
0.030950,0.392930
0.021091,0.379617
0.015491,0.372229
0.030460,0.386340
0.026193,0.383780
0.021316,0.386567
0.029721,0.380915
0.026760,0.386195
0.019166,0.382664
0.002252,0.330373
0.010501,0.367989
0.020315,0.371589
0.016348,0.382320
0.018911,0.370366
0.039352,0.398422
0.053353,0.407997
0.045850,0.402555
0.034978,0.397932
0.029338,0.390714
0.028998,0.392779
0.091108,0.426734
0.001993,0.331330
0.039257,0.396746
0.040596,0.402855
0.025930,0.384440
0.008054,0.359191
0.038475,0.395633
0.019660,0.384505
0.016683,0.382857
0.011765,0.369421
0.011614,0.370868
0.035758,0.397406
0.043077,0.400804
0.027852,0.387979
0.030477,0.387769
0.043202,0.402609
0.007914,0.365230
0.093255,0.423447
0.018332,0.370071
0.006639,0.349405
0.016527,0.374400
0.022971,0.381826
0.017590,0.373773
0.010888,0.371716
0.034873,0.394904
0.016236,0.378016
0.020743,0.376830
0.046996,0.402952
0.032629,0.392268
0.021795,0.382192
0.024590,0.383763
0.013327,0.375099
0.007649,0.365882
0.056334,0.419377
0.022288,0.375886
0.009958,0.356054
0.002374,0.330003
0.017087,0.378121
0.007079,0.345342
0.034479,0.393582
0.023286,0.384792
0.024808,0.386183
0.030458,0.387855
0.026800,0.387004
0.011522,0.360655
0.027380,0.390748
0.048261,0.404748
0.012981,0.369167
0.038218,0.397076
0.022507,0.385601
0.003435,0.335298
0.006302,0.349962
0.031959,0.391467
0.012133,0.364740
0.063734,0.414448
0.029381,0.389383
0.037258,0.394276
0.018363,0.376526
0.027766,0.388229
0.153962,0.450566
0.033903,0.394229
0.015953,0.373171
0.028063,0.388499
0.027368,0.386742
0.018292,0.374735
0.023703,0.385879
0.069939,0.413321
0.015368,0.374037
0.020592,0.388891
0.029536,0.390983
0.032934,0.391225
0.034368,0.393395
0.025766,0.391405
0.012496,0.365870
0.028681,0.391506
0.024069,0.385518
0.036771,0.396792
0.011827,0.363057
0.060331,0.410157
0.014615,0.366001
0.029354,0.392641
0.038189,0.396529
0.031933,0.392767
0.029244,0.386763
0.023456,0.385817
0.039269,0.394106
0.025983,0.376080
0.013214,0.369564
0.017760,0.380050
0.032586,0.389191
0.021557,0.379387
0.022621,0.382260
0.016913,0.377333
0.036401,0.398780
0.086825,0.424716
0.022991,0.381067
0.029147,0.389893
0.009145,0.362858
0.029889,0.386323
0.041575,0.378292
0.032925,0.392727
0.039967,0.396697
0.007406,0.354261
0.020119,0.376691
0.025732,0.385136
0.025130,0.385042
0.002848,0.336407
0.034407,0.391968
0.019101,0.377188
0.039285,0.398178
0.023056,0.382310
0.024824,0.386143
0.007318,0.355104
0.010820,0.373288
0.026566,0.387319
0.258724,0.454038
0.014254,0.372542
0.048173,0.404957
0.018477,0.375780
0.019087,0.376061
0.011012,0.359093
0.023884,0.386065
0.019614,0.385386
0.032878,0.393438
0.013968,0.368719
0.024555,0.384439
0.007217,0.354533
0.031865,0.392012
0.041621,0.400759
0.042851,0.406964
0.012295,0.380313
0.030233,0.391448
0.015509,0.376558
0.037836,0.398833
0.026769,0.388331
0.075705,0.414779
0.014737,0.374925
0.018854,0.377483
0.052659,0.405063
0.026064,0.390107
0.034455,0.396259
0.012115,0.366182
0.020381,0.381041
0.026003,0.385406
0.018646,0.384043
0.042600,0.405128
0.034421,0.396287
0.061714,0.418072
0.003305,0.345393
0.020302,0.381691
0.010917,0.365373
0.018698,0.379253
0.014644,0.371805
0.007735,0.367180
0.016530,0.374073
0.075013,0.413395
0.010985,0.360833
0.023014,0.383630
0.010911,0.377455
0.038449,0.400765
0.010522,0.368411
0.014132,0.366930
0.017126,0.379995
0.005911,0.358778
0.066297,0.411486
0.065440,0.421112
0.021306,0.374336
0.060052,0.410547
0.003861,0.331077
0.012844,0.365376
0.019441,0.383511
0.037783,0.396729
0.030510,0.392675
0.009975,0.363262
0.016298,0.380056
0.013071,0.368570
0.030057,0.392719
0.009961,0.364041
0.036596,0.394264
0.039598,0.396466
0.007166,0.356272
0.004817,0.349427
0.021641,0.384883
0.018559,0.380368
0.014521,0.372904
0.032112,0.396680
0.030602,0.391131
0.033726,0.393545
0.026834,0.385195
0.025616,0.387359
0.025899,0.387662
0.033925,0.394233
0.021966,0.381040
0.025067,0.384963
0.033283,0.392827
0.028354,0.386912
0.004262,0.342702
0.031003,0.390735
0.034068,0.392944
0.033966,0.393596
0.019985,0.377633
0.006605,0.360545
0.010259,0.366818
0.013514,0.368679
0.029618,0.385531
0.018222,0.377921
0.053525,0.404262
0.054134,0.405739
0.022949,0.391045
0.041443,0.401151
0.030043,0.383477
0.008502,0.359901
0.034387,0.397156
0.014916,0.369348
0.015959,0.379733
0.054424,0.405708
0.092855,0.431828
0.030639,0.398867
0.029209,0.393933
0.007340,0.362279
0.017101,0.374102
0.049099,0.411170
0.004506,0.342716
0.018014,0.380411
0.011081,0.366821
0.014716,0.369490
0.011156,0.370900
0.016771,0.379168
0.017557,0.379398
0.014651,0.377867
0.020418,0.377890
0.013198,0.369151
0.028368,0.387667
0.020067,0.380735
0.024422,0.387573
0.022761,0.387096
0.018458,0.372778
0.009421,0.361157
0.013202,0.374375
0.027750,0.386197
0.023355,0.388512
0.019598,0.370581
0.089685,0.425914
0.018241,0.372793
0.011313,0.362793
0.023954,0.386669
0.034549,0.396717
0.012118,0.370096
0.005623,0.356981
0.022463,0.385007
0.007542,0.354468
0.016843,0.377802
0.007221,0.354737
0.022725,0.380631
0.026676,0.390141
0.013305,0.363082
0.004087,0.332588
0.015599,0.374648
0.016344,0.373381
0.020228,0.379966
0.008834,0.366878
0.020695,0.382597
0.006534,0.356077
0.028855,0.390446
0.036429,0.399480
0.028627,0.389400
0.033517,0.391946
0.059722,0.407935
0.009227,0.356925
0.021008,0.383260
0.042668,0.402442
0.015651,0.370287
0.012920,0.377619
0.014227,0.373698
0.019141,0.374814
0.037813,0.397000
0.021637,0.383996
0.014829,0.373552
0.013908,0.374664
0.071458,0.414668
0.006314,0.350219
0.046779,0.399639
0.009876,0.366325
0.023412,0.380993
0.061290,0.409312
0.015358,0.374902
0.031935,0.387002
0.018534,0.377339
0.073808,0.415336
0.018005,0.373492
0.012362,0.369821
0.014428,0.370449
0.029235,0.393819
0.034478,0.395240
0.031463,0.403934
0.023316,0.378831
0.028250,0.393529
0.051699,0.412705
0.013259,0.372865
0.038122,0.396022
0.013468,0.378228
0.026215,0.390487
0.020408,0.380334
0.044646,0.399865
0.068690,0.421693
0.004394,0.355767
0.028398,0.387303
0.007274,0.357879
0.024152,0.386385
0.023969,0.384145
0.004969,0.351004
0.005088,0.346313
0.028333,0.390171
